0.7970276240	الأحمر
0.7960277028	قطر
0.7952853937	البحرين
0.7942761886	نور
0.7939279729	المغرب
0.7922885372	الأردن
0.7904159517	بغداد
0.7889539680	إماراتي
0.7889256146	كلمات
0.7888305232	الحكيم
0.7887357221	الرياض
0.7881498381	القمر
0.7881461347	دمشق
0.7868456833	السعودية
0.7868431101	قصيرة
0.7864935347	المعاصر
0.7855017416	البحر
0.7853940451	الجزائر
0.7850631688	النيل
0.7840808341	اتصالات
0.7838334895	الواحد
0.7837599602	الخشبة
0.7834158672	المدنية
0.7832999988	الملك
0.7831845830	الكويت
0.7828087524	بوك
0.7824955372	الإنترنت
0.7823828874	الإلكتروني
0.7817278615	النمرود
0.7813604452	للنشر
0.7809407982	والأدبي
0.7809100950	أمريكا
0.7806380558	المقهى
0.7806067846	والمعرفة
0.7805205017	والنشر
0.7803291426	والرواية
0.7802427764	الخامسة
0.7802209992	باريس
0.7802099577	2008
0.7800816989	مصر
0.7800450529	الأبيض
0.7798636167	إسرائيل
0.7798153077	جداً
0.7796604923	الخليجي
0.7796082501	كلمة
0.7793123663	الحرب
0.7790814065	الأرض
0.7790221118	سرد
0.7789192416	تراث
0.7784847058	الذات
0.7784844808	كتّاب
0.7784285305	الزمان
0.7783752375	الشهر
0.7781825131	الأيام
0.7778186602	خليفة
0.7777036790	التونسية
0.7776500469	الجبل
0.7774353229	الشمال
0.7769786205	الذاتية
0.7769247986	اللبنانية
0.7768241457	البندقية
0.7767234104	جبل
0.7764384439	2016
0.7764061622	القصص
0.7763316338	سعد
0.7754849104	السورية
0.7753989463	الأهلية
0.7752875712	المحيط
0.7748613128	مرة
0.7748177528	بي
0.7746520784	الصباح
0.7742355660	المفرق
0.7741987723	الإسلامي
0.7741569829	فارس
0.7739724446	فيلم
0.7734207393	ياسر
0.7732130059	الورش
0.7731307800	البلد
0.7731201463	والعلوم
0.7729540647	السلطة
0.7729072593	والكتابة
0.7729021966	لكتاب
0.7728744634	الصين
0.7728260760	زكي
0.7725992024	الثالث
0.7723050305	الحرف
0.7723021010	البريطاني
0.7722348491	درجة
0.7720132759	فرع
0.7716712272	الحدث
0.7712669829	العصور
0.7712322137	العلم
0.7710332747	الديوان
0.7709010908	المعنى
0.7706876913	الخير
0.7703720089	الإسرائيلي
0.7702882819	الهلال
0.7699883065	عيد
0.7698371187	لندن
0.7696435152	عاماً
0.7695668316	الآخرين
0.7695636836	روايته
0.7694958994	آرت
0.7694578786	الإسبانية
0.7694096592	المسلمين
0.7694010927	معرضاً
0.7693689388	الاحتلال
0.7692589431	اليونان
0.7692381431	زايد
0.7692191339	فريق
0.7692009890	روسيا
0.7692008343	للرواية
0.7691633173	العين
0.7689609431	الثامنة
0.7689335075	حوار
0.7689230877	البيضاء
0.7687471862	الحديثة
0.7685025227	عربي
0.7682762257	عمان
0.7682711174	المال
0.7682103077	شعبان
0.7681817083	آسيا
0.7681270993	جريدة
0.7678483750	والفكري
0.7676166912	جملة
0.7675930323	الاجتماعي
0.7675563206	حرصت
0.7675366710	للفنون
0.7674275150	القرآن
0.7674010927	شركة
0.7673955409	الكائنات
0.7673800739	النقدية
0.7673403356	نوبل
0.7672399608	الخيال
0.7672362442	ماجد
0.7671278874	50
0.7670404238	بكر
0.7669879295	البشر
0.7669219881	يعيش
0.7668934494	الشعوب
0.7668824816	لوحة
0.7668519567	سيف
0.7667894887	الصحراء
0.7667379714	أستطيع
0.7667059625	لمسرح
0.7666815875	كتبه
0.7666353627	الخليج
0.7666148702	شعر
0.7665316897	النحو
0.7664574791	الآداب
0.7663220223	حرية
0.7662577061	الخميس
0.7662527837	المعرفة
0.7662159608	يدي
0.7661093286	المعاصرة
0.7660414618	حب
0.7658411144	الإمارات
0.7657876026	الاتصال
0.7657798582	الجمهورية
0.7657670961	الحديث
0.7657017828	فاطمة
0.7656958618	عرب
0.7654699840	العلمي
0.7653819424	أرض
0.7653209726	رأسها
0.7650041291	الرشيدة
0.7649854804	وصل
0.7647959733	الأحد
0.7647748032	الحكاية
0.7646769728	القومية
0.7645784776	منشورات
0.7644774814	النفسي
0.7644336179	ل
0.7643886921	والعالم
0.7643714560	2009
0.7643284776	يحيى
0.7642929482	الهندي
0.7642418316	خصوصاً
0.7641537105	نكون
0.7641487137	الضوء
0.7641467967	الجمعة
0.7638957302	الرابعة
0.7638366741	الحاجة
0.7637227596	صفحة
0.7637104546	الجنس
0.7636440079	يحاول
0.7635564351	البريكي
0.7635429482	الطاقة
0.7634915895	الشريف
0.7634659992	النمر
0.7634197731	ورشة
0.7633340944	القيادة
0.7632790120	البصرية
0.7632708151	نص
0.7632670871	المتحف
0.7632057345	نظر
0.7632034547	المطيري
0.7630862865	جنوب
0.7630203252	الأمة
0.7629456786	والفن
0.7627942650	الموسم
0.7626174735	فتح
0.7626126026	بلد
0.7625598195	اليمنية
0.7625490316	رسول
0.7625421368	الإنجليزية
0.7625306128	يسمى
0.7625023849	سليمان
0.7624977752	ألمانيا
0.7624684718	ومنها
0.7623820956	ديوان
0.7623570144	إبداعات
0.7623468510	أكون
0.7622363888	الفلسطيني
0.7621988935	أخرى
0.7621452208	بيروت
0.7620927077	ورقة
0.7620728202	شهاب
0.7620700074	الفصيح
0.7620373841	الفعل
0.7620350565	الورق
0.7620101475	كله
0.7620031250	القاعدة
0.7619875454	مجموعته
0.7618876421	منظمة
0.7618852659	الغربي
0.7618451384	المثقفين
0.7618261832	خيال
0.7618137721	القدم
0.7617201443	يجري
0.7617086981	مقدمة
0.7616584689	شعار
0.7616361187	المالي
0.7615795961	إطلاق
0.7615680663	كتاب
0.7614532433	اسم
0.7613697825	السيرة
0.7613097713	هدى
0.7612973599	التنوير
0.7612858606	الشرقية
0.7612765171	تحرير
0.7612090707	الألمانية
0.7611930957	كوريا
0.7611387565	العودة
0.7611294636	مجلة
0.7611066274	والعشرين
0.7610898449	ليلة
0.7610053755	الفني
0.7609935710	مسرحية
0.7609490016	وادي
0.7609421145	السنة
0.7609278332	سبتمبر
0.7607905434	القاهرة
0.7607418316	سيرة
0.7607093999	والإنجليزية
0.7606746882	ثورة
0.7606661113	الاقتصادية
0.7604989979	عمره
0.7604972495	يقول
0.7604622452	حرب
0.7604462140	رسوم
0.7604452817	الحادي
0.7604275778	الثالثة
0.7603931863	الرشيد
0.7603657874	عباس
0.7603604839	الحال
0.7603423955	الآخر
0.7602529532	الحروب
0.7602094450	دبي
0.7602040961	العاشرة
0.7601510583	الإسلامية
0.7601452208	والفنية
0.7601344171	بعنوان
0.7601287455	الأربعاء
0.7600212281	المقبلة
0.7599956139	تشجيع
0.7599952260	مشروع
0.7599620578	بالقاهرة
0.7599206728	لي
0.7597678451	العالمي
0.7596472280	حمد
0.7596289445	جوائز
0.7595502375	مارس
0.7595363949	القصصية
0.7595184624	قصائده
0.7594788227	أنور
0.7594415393	القديم
0.7594336014	البريد
0.7593628737	السعديات
0.7593069771	المدينة
0.7592979839	الحسن
0.7592594074	المصريين
0.7591769326	يصبح
0.7591689133	بحسب
0.7591675290	زمن
0.7591387304	الأمم
0.7591096629	الجامعي
0.7590832672	الفيديو
0.7590517481	الربيع
0.7589609868	البدور
0.7588384546	الترجمة
0.7588228957	القانون
0.7585839382	الصعب
0.7585821438	البريطانية
0.7585323201	الكريم
0.7584994483	أكاديمية
0.7584427077	اللحظة
0.7583598322	الشعبي
0.7582624375	بلاد
0.7582017881	برنامج
0.7581675290	الروائية
0.7581122683	القيروان
0.7580679329	الحية
0.7580424207	اليد
0.7580335106	القصيرة
0.7580216402	تعتبر
0.7580184148	بيوت
0.7579543983	دولار
0.7578991404	الصحة
0.7578362865	المسجد
0.7578226054	الشرق
0.7577109868	فنياً
0.7575363949	تناولت
0.7573860678	1948
0.7573709446	للإبداع
0.7570544440	الكبرى
0.7569586981	الحضارات
0.7567142235	البداية
0.7566708455	أكبر
0.7566708455	الإبداعي
0.7565801450	تونس
0.7565200133	رجل
0.7565043135	والمثقفين
0.7564815337	الحضارة
0.7564686959	للجائزة
0.7564597013	2007
0.7563795448	الثورة
0.7563793135	محاولة
0.7562713595	ثقافي
0.7562682172	الأوروبي
0.7562626469	أنني
0.7561783709	الأجيال
0.7561691867	علمي
0.7561197326	الأمر
0.7560582198	النجاح
0.7560486601	والاجتماعية
0.7559063754	قاعة
0.7558782433	يشكل
0.7558434183	عيسى
0.7558276469	رئيسة
0.7557471540	العصر
0.7555843272	طارق
0.7554717508	حافظ
0.7554600485	عجمان
0.7553838550	الجديد
0.7553793135	الأكثر
0.7553359259	محاضرة
0.7552807279	سامي
0.7552772663	المعمارية
0.7551602855	المرأة
0.7549063754	يبدو
0.7549063754	الرؤية
0.7549063754	أشكال
0.7548798286	أبي
0.7548538399	المصرية
0.7548208455	الجمعية
0.7547764215	مكتبة
0.7547652899	السياسية
0.7547626469	الرسمية
0.7547195314	المتوقع
0.7546821811	الجائزة
0.7545632000	شخصية
0.7545061182	المرحلة
0.7544538728	بلال
0.7543359259	أمين
0.7543007086	التركية
0.7542849031	العثماني
0.7542849031	هنري
0.7542837480	المكان
0.7542772663	الرعاية
0.7542626469	إنما
0.7542626469	أوروبا
0.7541911884	أين
0.7541553032	وجود
0.7541445647	عربية
0.7541348630	الخرطوم
0.7540726665	الدولية
0.7540586286	الشمالية
0.7540235984	شاهين
0.7539115199	1998
0.7539029109	الشعب
0.7538531935	عبيد
0.7537728862	حياة
0.7537336037	التعبير
0.7536802413	أعلى
0.7536343382	بحر
0.7535959802	كانوا
0.7535925290	الورشة
0.7535902996	والفنون
0.7534457997	قصيدة
0.7534429109	برعاية
0.7534048617	شعراء
0.7534029109	النعيمي
0.7533014489	شرار
0.7532396868	فؤاد
0.7532010843	ياسين
0.7531645881	المتوسط
0.7530842848	الأحمد
0.7530670897	للشاعر
0.7530633966	إبريل
0.7530562071	العاشر
0.7529564638	وحتى
0.7529352855	الحياة
0.7529293135	البشرية
0.7529238465	السياق
0.7529063754	الفكرة
0.7529063754	طويلة
0.7528556076	تضم
0.7528364657	الدوري
0.7527420932	الشخصيات
0.7525965140	النبطي
0.7525451239	مربع
0.7525135746	المغربية
0.7525135746	الخبرات
0.7524765505	غزة
0.7524091612	الإنسان
0.7522774857	الإنسانية
0.7522626469	الإصدارات
0.7522319771	المصري
0.7522309897	القوات
0.7522037351	بالجائزة
0.7521952094	طلاب
0.7521920897	وهناك
0.7521529109	شتى
0.7521029509	سليم
0.7520695775	عصر
0.7520670897	العلمية
0.7520648676	المكرمة
0.7519063754	جيل
0.7519063754	النقاد
0.7519029109	عقد
0.7517813754	فلا
0.7516052794	الصالح
0.7516011336	والثقافة
0.7515959802	يتضمن
0.7515670897	متنوعة
0.7515025856	بالمسرح
0.7514535417	الله
0.7513546574	الأزهر
0.7512990996	الغزو
0.7512337563	وإنما
0.7511920897	وكيف
0.7511824833	الكم
0.7511665455	تلفزيون
0.7511564318	عقود
0.7511529109	آفاق
0.7510869655	سلطان
0.7510681927	عنوان
0.7510670897	أكد
0.7510660541	إسماعيل
0.7509971820	القدس
0.7509517615	الحكومية
0.7509516708	صالح
0.7509514136	محطة
0.7509414321	القديمة
0.7509352659	كيفية
0.7509293135	وبالتالي
0.7509293135	ثمة
0.7509192638	تشهد
0.7508996137	الكثيرة
0.7508515071	فاروق
0.7507813754	باب
0.7507813754	وقت
0.7506950567	درهم
0.7506768037	الأسود
0.7506564318	مراكز
0.7506494689	دورة
0.7506015071	جماعة
0.7504986917	يقدمه
0.7504957446	منتصف
0.7504897622	قصة
0.7504549088	لإمارة
0.7504479713	موسوعة
0.7503587563	حركة
0.7503313754	يمثل
0.7503185541	أمسية
0.7503004230	الكاتبة
0.7502741191	الأخرى
0.7502626469	الفرنسية
0.7502417187	أحداث
0.7501994689	المحلي
0.7501901619	السبب
0.7501376504	الدرجة
0.7501376504	مضيفاً
0.7500124061	وغيرها
0.7499851729	الصراع
0.7499832198	بالثقافة
0.7499585907	مهما
0.7499258624	التعليم
0.7498718365	عصفور
0.7497813754	بدأ
0.7497491135	الناس
0.7496948933	النهضة
0.7496334803	فرانكفورت
0.7496334803	والاطلاع
0.7496089894	الهندسة
0.7495893135	الأحيان
0.7495525584	الرسوم
0.7495070250	ميدان
0.7493533628	الدائرة
0.7493480270	النصف
0.7493313754	يحمل
0.7491794853	العمود
0.7491494689	الفلسطينية
0.7490945964	النقد
0.7490842114	يكتبه
0.7490695775	أبناء
0.7490634745	نزار
0.7490238452	25
0.7490013890	النثر
0.7489537351	الدورات
0.7489537351	الخارجية
0.7489496039	ظهر
0.7489311498	كافة
0.7488837413	منّي
0.7488806076	كتبت
0.7488718365	والحضاري
0.7488374041	الإعلام
0.7488092096	قامت
0.7488031878	الأخيرة
0.7487876504	يركز
0.7487480263	ولو
0.7487385025	فنان
0.7487208455	المحلية
0.7487061835	الجزائرية
0.7486882134	الاتحاد
0.7486694267	الشخصية
0.7486663524	نظراً
0.7486354938	تصل
0.7486056076	مهماً
0.7486056076	سيتم
0.7485988375	آن
0.7485746039	الجهود
0.7485510639	سفر
0.7485161406	يوليو
0.7485083854	تعكس
0.7484722028	عز
0.7484029109	شهدت
0.7484027881	الوطني
0.7483921746	العالمية
0.7483479085	الأكبر
0.7483195775	فني
0.7483021604	شيخة
0.7482421966	واضح
0.7482365260	يوماً
0.7482365260	الجابري
0.7482157854	كبيرة
0.7482037351	شاركت
0.7481712081	قناة
0.7481680029	يذكر
0.7481529109	اللقاء
0.7480980270	وكيل
0.7480837482	وقرأ
0.7480547078	المعهد
0.7479840835	واللغة
0.7479785161	والفكرية
0.7479623120	تمت
0.7479614878	العاصمة
0.7479431361	تجعل
0.7479254230	علاقة
0.7479222028	قرب
0.7479222028	والتقدير
0.7479029109	بصورة
0.7478783516	والتراث
0.7478755438	الشبكة
0.7478627818	الاجتماعية
0.7478059522	سي
0.7478059522	النبي
0.7477385025	الأساسي
0.7477280578	القراءة
0.7476705075	يحتوي
0.7476696513	الاعتبار
0.7476696513	المقام
0.7476099729	المشرق
0.7475997196	اللاتينية
0.7475842114	باعتبار
0.7475731099	الأسبوع
0.7475629609	شاعر
0.7475299543	ثقافية
0.7475083854	جلسة
